# LAMMPS data file written by OVITO
6144 atoms
1 atom types
-9.7023602 9.7023716 xlo xhi
-41.3437996 41.3437996 ylo yhi
-44.8151016 44.8151016 zlo zhi
0.0 1.22973 0.0 xy xz yz

Atoms

918 1 -4.8357001 -7.74996 -31.7429009
919 1 -3.22574 -10.3333998 -30.8097
920 1 -3.2095001 -7.7495499 -28.9414998
937 1 -8.0729504 -5.1666999 -33.6097985
938 1 -8.0619402 -2.5832401 -31.7420998
939 1 -6.4485502 -5.16645 -30.8082009
940 1 -6.4334603 -2.5830801 -28.9403
941 1 -4.83883 -5.1666999 -33.6097985
942 1 -4.8278198 -2.5832401 -31.7420998
943 1 -3.2144301 -5.16645 -30.8082009
944 1 -3.1993401 -2.5830801 -28.9403
1154 1 -8.2213297 -38.7605019 -26.1450005
1156 1 -6.6352501 -38.7610016 -23.3437996
1158 1 -4.9872098 -38.7605019 -26.1450005
1160 1 -3.40113 -38.7610016 -23.3437996
2119 1 -3.0562799 -4.7596898e-13 -13.9908
2117 1 -4.7176099 -4.75737e-13 -16.7940998
2115 1 -6.2904 -4.7594004e-13 -13.9908
1177 1 -8.1890097 -36.1767006 -28.0123005
1178 1 -8.2061501 -33.5932999 -26.1460991
1179 1 -6.5967303 -36.1772995 -25.2113991
1180 1 -6.61552 -33.5945015 -23.3456993
1181 1 -4.9548898 -36.1767006 -28.0123005
1182 1 -4.9720302 -33.5932999 -26.1460991
1183 1 -3.3626101 -36.1772995 -25.2113991
1184 1 -3.3814001 -33.5945015 -23.3456993
1201 1 -8.1725102 -31.0086002 -28.0135994
1202 1 -8.1783104 -28.4246998 -26.1473007
1203 1 -6.57514 -31.0095005 -25.2136994
1204 1 -6.5793801 -28.4256993 -23.3479996
1205 1 -4.9383898 -31.0086002 -28.0135994
1206 1 -4.94419 -28.4246998 -26.1473007
1207 1 -3.3410201 -31.0095005 -25.2136994
1208 1 -3.3452599 -28.4256993 -23.3479996
1225 1 -8.1480904 -25.8395004 -28.0144005
1226 1 -8.1426296 -23.2548008 -26.1473007
1227 1 -6.5432601 -25.8400002 -25.2152996
1228 1 -6.5332198 -23.2549992 -23.3484001
1229 1 -4.91397 -25.8395004 -28.0144005
1230 1 -4.9085102 -23.2548008 -26.1473007
1231 1 -3.30914 -25.8400002 -25.2152996
1232 1 -3.2990999 -23.2549992 -23.3484001
1249 1 -8.1198702 -20.6697998 -28.0135994
1250 1 -8.1052599 -18.0848999 -26.1455002
1251 1 -6.5065999 -20.6697006 -25.2143002
1252 1 -6.4853201 -18.0844002 -23.3458996
1253 1 -4.8857498 -20.6697998 -28.0135994
1254 1 -4.87114 -18.0848999 -26.1455002
1255 1 -3.27248 -20.6697006 -25.2143002
1256 1 -3.2512 -18.0844002 -23.3458996
1273 1 -8.0924597 -15.5008002 -28.0112
1274 1 -8.0721502 -12.9161998 -26.1425991
1275 1 -6.4712801 -15.5002003 -25.2108994
1276 1 -6.44345 -12.9154998 -23.3418999
1277 1 -4.8583398 -15.5008002 -28.0112
1278 1 -4.8380299 -12.9161998 -26.1425991
1279 1 -3.23716 -15.5002003 -25.2108994
1280 1 -3.2093301 -12.9154998 -23.3418999
